"eje","subtema","categoria","sexo","grupo_edad","id","indicador","unidad","cve_area","lugar","periodo","anio","trimestre","fecha","valor"
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","00","Nacional","2010",2010,NA,2010-01-01,592018
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","00","Nacional","2011",2011,NA,2011-01-01,590693
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","00","Nacional","2012",2012,NA,2012-01-01,602354
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","00","Nacional","2013",2013,NA,2013-01-01,623599
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","00","Nacional","2014",2014,NA,2014-01-01,633641
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","00","Nacional","2015",2015,NA,2015-01-01,655688
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","00","Nacional","2016",2016,NA,2016-01-01,685766
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","00","Nacional","2017",2017,NA,2017-01-01,703047
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","00","Nacional","2018",2018,NA,2018-01-01,722611
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","00","Nacional","2019",2019,NA,2019-01-01,747784
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","00","Nacional","2020",2020,NA,2020-01-01,1086743
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","00","Nacional","2021",2021,NA,2021-01-01,1122249
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","00","Nacional","2022",2022,NA,2022-01-01,847716
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","00","Nacional","2023",2023,NA,2023-01-01,799869
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","00","Nacional","2024",2024,NA,2024-01-01,819672
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","00","Nacional","2025",2025,NA,2025-01-01,762494
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19","Nuevo León","1994",1994,NA,1994-01-01,14441
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19","Nuevo León","1995",1995,NA,1995-01-01,14554
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19","Nuevo León","1996",1996,NA,1996-01-01,14976
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19","Nuevo León","1997",1997,NA,1997-01-01,15603
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19","Nuevo León","1998",1998,NA,1998-01-01,15936
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19","Nuevo León","1999",1999,NA,1999-01-01,15836
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19","Nuevo León","2000",2000,NA,2000-01-01,16122
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19","Nuevo León","2001",2001,NA,2001-01-01,16286
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19","Nuevo León","2002",2002,NA,2002-01-01,16849
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19","Nuevo León","2003",2003,NA,2003-01-01,17391
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19","Nuevo León","2004",2004,NA,2004-01-01,17426
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19","Nuevo León","2005",2005,NA,2005-01-01,19259
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19","Nuevo León","2006",2006,NA,2006-01-01,18655
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19","Nuevo León","2007",2007,NA,2007-01-01,19943
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19","Nuevo León","2008",2008,NA,2008-01-01,20418
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19","Nuevo León","2009",2009,NA,2009-01-01,22361
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19","Nuevo León","2010",2010,NA,2010-01-01,23116
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19","Nuevo León","2011",2011,NA,2011-01-01,23913
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19","Nuevo León","2012",2012,NA,2012-01-01,23965
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19","Nuevo León","2013",2013,NA,2013-01-01,24462
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19","Nuevo León","2014",2014,NA,2014-01-01,24681
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19","Nuevo León","2015",2015,NA,2015-01-01,25087
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19","Nuevo León","2016",2016,NA,2016-01-01,26029
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19","Nuevo León","2017",2017,NA,2017-01-01,26920
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19","Nuevo León","2018",2018,NA,2018-01-01,27818
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19","Nuevo León","2019",2019,NA,2019-01-01,29711
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19","Nuevo León","2020",2020,NA,2020-01-01,42418
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19","Nuevo León","2021",2021,NA,2021-01-01,45234
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19","Nuevo León","2022",2022,NA,2022-01-01,38134
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19","Nuevo León","2023",2023,NA,2023-01-01,35813
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19","Nuevo León","2024",2024,NA,2024-01-01,36807
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19","Nuevo León","2025",2025,NA,2025-01-01,21876
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19007","Aramberri","1994",1994,NA,1994-01-01,71
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19007","Aramberri","1995",1995,NA,1995-01-01,63
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19007","Aramberri","1996",1996,NA,1996-01-01,70
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19007","Aramberri","1997",1997,NA,1997-01-01,66
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19007","Aramberri","1998",1998,NA,1998-01-01,59
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19007","Aramberri","1999",1999,NA,1999-01-01,81
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19007","Aramberri","2000",2000,NA,2000-01-01,64
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19007","Aramberri","2001",2001,NA,2001-01-01,46
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19007","Aramberri","2002",2002,NA,2002-01-01,71
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19007","Aramberri","2003",2003,NA,2003-01-01,74
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19007","Aramberri","2004",2004,NA,2004-01-01,62
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19007","Aramberri","2005",2005,NA,2005-01-01,83
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19007","Aramberri","2006",2006,NA,2006-01-01,77
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19007","Aramberri","2007",2007,NA,2007-01-01,83
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19007","Aramberri","2008",2008,NA,2008-01-01,91
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19007","Aramberri","2009",2009,NA,2009-01-01,78
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19007","Aramberri","2010",2010,NA,2010-01-01,84
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19007","Aramberri","2011",2011,NA,2011-01-01,107
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19007","Aramberri","2012",2012,NA,2012-01-01,95
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19007","Aramberri","2013",2013,NA,2013-01-01,105
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19007","Aramberri","2014",2014,NA,2014-01-01,92
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19007","Aramberri","2015",2015,NA,2015-01-01,117
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19007","Aramberri","2016",2016,NA,2016-01-01,97
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19007","Aramberri","2017",2017,NA,2017-01-01,112
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19007","Aramberri","2018",2018,NA,2018-01-01,103
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19007","Aramberri","2019",2019,NA,2019-01-01,114
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19007","Aramberri","2020",2020,NA,2020-01-01,124
"Natalidad y mortalidad","Defunciones registradas","Defunciones registradas",NA,NA,"1002000030","Defunciones registradas","Defunciones registradas","19007","Aramberri","2021",2021,NA,2021-01-01,178
